timestamp,Left_Heel,Left_Middle,Left_Top,Right_Heel,Right_Middle,Right_Top
1734602766.3123064,4095,0,0,57,144,181
1734602766.3729906,4095,0,0,0,112,111
1734602766.426051,4095,0,0,0,63,143
1734602766.5476902,4095,0,374,0,131,105
1734602766.6091359,3658,454,0,0,155,71
1734602766.6693332,4095,0,371,0,202,3743
1734602766.7894902,4095,507,3471,122,0,262
1734602766.853145,0,0,270,113,64,239
1734602766.90858,0,0,304,57,14,195
1734602766.970083,0,0,272,0,0,123
1734602767.0286148,0,0,281,30,0,176
1734602767.092373,0,0,307,102,0,220
1734602767.1465266,0,16,319,0,69,64
1734602767.2107584,0,83,358,1,65,98
1734602767.2586122,0,209,313,0,4,34
1734602767.3301399,0,343,320,128,87,209
1734602767.391716,0,577,317,103,0,277
1734602767.449265,0,826,345,955,0,944
1734602767.5121865,0,1101,355,432,0,482
1734602767.5717876,4095,0,2537,363,230,406
1734602767.6265655,4095,422,2559,43,0,138
1734602767.691561,1787,463,788,50,161,143
1734602767.737726,862,0,6,0,163,63
1734602767.8054397,1349,0,497,30,172,119
1734602767.9877174,875,0,70,0,97,40
1734602768.0971415,919,0,57,357,509,0
1734602768.1639009,1131,0,266,0,0,3721
1734602768.2299123,1326,0,494,362,477,381
1734602768.2928925,0,3280,478,0,267,13
1734602768.4093022,0,3392,479,282,0,355
1734602768.467967,0,3391,479,237,0,332
1734602768.5255451,0,3398,483,133,0,247
1734602768.6386693,0,3265,484,146,0,259
1734602768.712155,0,3402,481,174,0,292
1734602768.7703726,0,3401,459,0,0,142
1734602768.8309667,0,3386,445,69,0,174
1734602768.892629,0,3392,422,0,260,117
1734602768.9451241,0,3379,399,594,0,613
1734602769.0119796,2443,0,2451,0,97,75
1734602769.1322634,1411,311,2096,0,64,102
1734602769.1861875,1227,336,2199,0,112,175
1734602769.3081498,0,738,1488,0,64,128
1734602769.430982,0,655,4017,0,59,174
1734602769.4919336,0,687,4016,0,75,146
1734602769.5488744,0,666,4074,0,119,160
1734602769.6102896,0,918,4095,0,133,179
1734602769.7869499,0,3339,439,0,256,160
1734602769.9015372,0,3344,472,0,256,185
1734602770.0920935,0,3218,463,0,239,176
1734602770.1416826,0,3327,471,0,208,164
1734602770.272824,0,2958,413,0,0,129
1734602770.3255959,0,2853,389,0,11,90
1734602770.391511,0,3114,432,16,48,146
1734602770.5038242,0,3038,417,16,31,147
1734602770.6242046,1490,0,0,0,0,91
1734602770.6922119,1535,0,0,290,0,394
1734602770.7518668,1760,0,85,66,0,170
1734602770.8004968,2101,0,390,0,0,107
1734602770.9277232,3273,0,1273,27,0,126
1734602771.0483246,2864,68,1104,0,0,66
1734602771.1051643,3253,141,1392,18,98,127
1734602771.2322211,2703,37,905,64,128,144
1734602771.2897134,1587,0,0,22,102,114
1734602771.4079816,0,2870,336,0,19,64
1734602771.5195372,0,2597,320,917,845,0
1734602771.5900874,0,2342,306,0,319,3549
1734602771.647744,0,2297,316,0,0,195
1734602771.7587507,0,1456,240,112,0,279
1734602771.830524,0,2326,332,44,10,192
1734602771.8940246,0,2672,367,25,3,176
1734602772.0062804,0,2694,368,0,72,139
1734602772.11978,2747,0,511,0,132,109
1734602772.191214,2533,0,368,335,299,463
1734602772.2474997,2640,0,461,147,0,394
1734602772.3585792,2896,0,695,0,251,59
1734602772.4240494,3377,50,1068,90,122,199
1734602772.5464795,2130,0,66,16,23,278
1734602772.607028,2924,9,753,66,80,354
1734602772.6719499,2347,0,247,14,113,209
1734602772.7277517,1936,0,0,0,68,213
1734602772.7925527,2353,0,290,0,85,240
1734602772.8491287,0,3259,511,0,87,94
1734602772.9124167,0,3427,496,0,82,627
1734602772.9735334,0,3395,495,0,39,1929
1734602773.0319588,0,3385,486,0,18,3775
1734602773.093202,0,3398,481,1287,875,1417
1734602773.1525059,0,3379,437,0,0,172
1734602773.2707179,0,3264,437,65,22,236
1734602773.3813615,0,3378,454,53,16,217
1734602773.4431348,0,3373,462,36,116,191
1734602773.5010056,0,3422,486,134,0,265
1734602773.5750115,0,3391,490,107,112,242
1734602773.6899848,4095,355,2539,1214,0,1179
1734602773.7448604,3926,297,2044,195,0,313
1734602773.8089988,1878,55,1067,0,132,107
1734602773.8717449,4095,502,3043,0,0,109
1734602773.9236872,4095,447,2854,0,0,101
1734602773.9913952,4095,0,2813,44,59,166
1734602774.0393682,4095,349,2398,0,60,135
1734602774.1042013,4095,302,2192,0,129,116
1734602774.172664,4095,256,1902,64,162,189
1734602774.2332463,2806,137,963,0,104,129
1734602774.2905998,2011,0,0,0,99,145
1734602774.3368988,0,3259,382,0,144,162
1734602774.4015589,0,3342,394,16,102,170
1734602774.5211847,0,3425,403,0,47,3744
1734602774.5961945,0,3357,391,0,59,3675
1734602774.6451943,0,3351,385,34,0,187
1734602774.7109854,0,3349,396,19,0,216
1734602774.7586353,0,3259,369,94,0,236
1734602774.8258731,0,3345,385,59,0,209
1734602774.8928075,0,3291,368,64,0,208
1734602774.9401524,0,3363,391,39,16,178
1734602775.0047312,0,3363,400,27,70,153
1734602775.0726907,0,3229,375,71,26,196
1734602775.1250925,4095,0,3559,92,21,208
1734602775.188579,3803,381,2372,94,27,215
1734602775.3093388,1773,70,1013,144,17,274
1734602775.3730793,4095,304,2285,257,233,339
1734602775.421281,4095,301,2118,0,230,91
1734602775.4927495,4095,91,1200,0,0,80
1734602775.5410278,4095,0,880,230,194,306
1734602775.5979307,4095,15,919,5,128,115
1734602775.67214,4095,0,791,0,128,70
1734602775.727917,3189,0,837,0,170,135
1734602775.7931812,3063,151,1479,0,118,179
1734602775.8477492,2538,251,1847,0,64,213
1734602775.9602547,0,2996,368,40,69,214
1734602776.0336046,0,2904,347,0,109,106
1734602776.152736,0,3134,385,44,99,170
1734602776.2724988,0,3069,373,0,33,3599
1734602776.3286245,0,3167,398,0,0,169
1734602776.4407222,0,3095,400,114,0,267
1734602776.5073495,0,2981,394,51,0,208
1734602776.622065,4095,0,2256,0,0,140
1734602776.74172,4095,305,2310,23,6,171
1734602776.8001707,4095,310,2319,777,0,805
1734602776.8707302,4095,321,2179,535,0,592
1734602776.9248366,4095,330,2193,295,272,365
1734602777.0504549,3532,486,1665,0,0,103
1734602777.1732206,3434,240,1808,0,134,94
1734602777.2280908,2895,155,1446,32,29,171
1734602777.3526826,3899,285,2096,5,38,133
1734602777.4087665,4095,335,2391,0,112,98
1734602777.5295901,0,2193,263,25,68,122
1734602777.5914655,0,3337,382,138,193,0
1734602777.6520236,0,3313,385,0,0,784
1734602777.7023208,0,3331,407,0,233,1597
1734602777.7733107,0,3333,419,0,258,3621
1734602777.8330555,0,3225,304,238,362,405
1734602777.8836284,0,3331,346,0,0,132
1734602777.9432,0,3325,361,11,0,178
1734602778.0127294,0,3355,378,0,0,166
1734602778.070553,0,3357,384,5,0,162
1734602778.12915,0,3363,386,0,35,144
1734602778.1927326,2019,0,866,42,0,179
1734602778.2436073,1713,0,635,0,0,118
1734602778.3117075,1949,0,773,383,0,480
1734602778.3591886,2555,87,1207,1216,0,1172
1734602778.4255662,3441,226,1823,391,176,476
1734602778.4938264,4095,288,2197,0,80,144
1734602778.5531452,4095,0,2195,16,0,151
1734602778.6084936,4095,307,2143,0,65,141
1734602778.6722326,4095,286,2096,25,151,161
1734602778.7910018,4095,273,2099,5,96,123
1734602778.8525805,3955,305,2272,21,117,128
1734602778.9051077,4095,0,637,2078,1846,0
1734602778.9727542,0,3247,378,2714,2453,58
1734602779.0230477,0,3354,395,2553,2315,43
1734602779.0879116,0,3377,400,112,240,48
1734602779.151048,0,3378,397,43,197,0
1734602779.2058048,0,3371,389,337,377,95
1734602779.2715917,0,3378,393,0,81,147
1734602779.3324034,0,3251,377,82,0,242
1734602779.3832238,0,3369,370,130,0,271
1734602779.4520438,0,3379,356,149,0,286
1734602779.5111425,0,3374,336,0,90,138
1734602779.5720682,0,3357,318,0,76,80
1734602779.6313758,0,3350,309,0,138,124
1734602779.6918335,4095,0,2159,148,54,241
1734602779.7527695,4095,272,2210,96,60,205
1734602779.8116565,4095,281,2173,0,176,48
1734602779.8719401,4095,281,2169,562,288,638
1734602779.922549,4095,275,2165,0,175,176
1734602779.992508,4095,277,2186,0,7,109
1734602780.0504656,4095,0,2173,0,165,117
1734602780.1077843,4095,283,2192,0,242,155
1734602780.2187777,4095,287,2217,34,87,175
1734602780.289368,4095,298,2227,67,80,191
1734602780.3475323,4095,303,2263,65,80,186
1734602780.40833,4095,305,2266,0,171,75
1734602780.4731598,0,3248,486,0,146,82
1734602780.526434,0,3413,483,272,352,0
1734602780.5917258,0,3407,486,0,46,2305
1734602780.6395402,0,3374,345,0,0,3738
1734602780.7117102,0,3376,359,80,123,186
1734602780.7591748,0,3359,368,341,0,481
1734602780.825709,0,3247,363,282,0,389
1734602780.889917,0,3370,351,147,0,275
1734602780.9378655,0,3349,335,66,0,208
1734602781.010282,0,3350,352,42,10,190
1734602781.0704813,0,3344,250,12,144,144
1734602781.1177998,0,3342,223,190,0,297
1734602781.189467,4095,0,2270,123,0,245
1734602781.2531288,4095,338,2241,1297,0,1229
1734602781.3108401,3886,283,2087,277,83,422
1734602781.358214,4095,310,2275,43,35,233
1734602781.4308407,1900,310,579,80,320,273
1734602781.482464,2722,87,1422,0,58,112
1734602781.544068,4095,0,2400,0,117,125
1734602781.6115513,3807,338,2192,0,235,112
1734602781.673149,1930,0,709,26,251,144
1734602781.727572,3777,304,2128,80,63,234
1734602781.79221,1075,1495,0,28,88,174
1734602781.9126763,0,3258,479,0,103,105
1734602782.019169,0,3414,464,29,182,116
1734602782.0841236,0,3402,436,0,23,3737
1734602782.1468182,0,3413,428,0,0,3772
1734602782.210851,0,3410,402,148,208,257
1734602782.2586696,0,3258,384,301,0,454
1734602782.3224826,0,3401,356,272,0,425
1734602782.3916533,0,3407,337,211,0,367
1734602782.4510891,0,3408,317,23,0,198
1734602782.5135922,0,3406,288,39,0,198
1734602782.572442,0,3376,269,2,0,163
1734602782.6265483,4095,0,1937,0,54,153
1734602782.691253,4095,285,2055,66,27,205
1734602782.7401288,3533,210,1729,48,105,189
1734602782.8044996,4095,285,2045,598,0,720
1734602782.8722255,3713,241,1807,0,171,114
1734602782.925034,2387,4,785,118,311,279
1734602782.9915524,4095,0,1990,139,316,317
1734602783.046965,3583,266,1776,0,0,130
1734602783.1580274,4095,246,2235,19,110,189
1734602783.221634,4095,311,2288,165,402,288
1734602783.2934113,3603,275,1982,4,80,142
1734602783.3418665,0,3271,171,0,101,127
1734602783.405819,0,3341,189,30,91,159
1734602783.4780521,0,3376,210,0,57,94
1734602783.5265267,0,3375,203,5,32,176
1734602783.5935562,0,3367,198,0,208,109
1734602783.6530917,0,3376,188,48,220,183
1734602783.7034209,0,3298,175,17,157,145
1734602783.7716022,0,3322,182,32,0,242
1734602783.8812017,0,3316,192,70,0,251
1734602783.9415827,0,3312,187,39,0,209
1734602784.006097,0,3319,185,46,0,208
1734602784.07256,1595,0,40,17,0,176
1734602784.120165,1809,0,219,14,21,167
1734602784.1894658,2729,47,1018,50,73,193
1734602784.2480302,2775,67,1054,101,45,240
1734602784.312784,3726,203,1730,157,37,283
1734602784.371747,4095,258,2031,161,22,291
1734602784.431238,4095,0,1862,0,208,90
1734602784.5441155,4095,98,1311,319,323,475
1734602784.6590972,4095,0,0,21,119,164
1734602784.726656,4095,0,0,131,10,298
1734602784.7900865,0,3204,795,33,36,229
1734602784.8457813,0,3373,478,0,24,204
1734602784.902359,0,3363,417,63,22,265
1734602784.9732387,0,3278,170,128,33,307
1734602785.0295155,0,3296,164,0,41,1059
1734602785.093806,0,3312,156,0,34,3786
1734602785.1421216,0,3255,161,0,106,3781
1734602785.207218,16,3307,156,0,78,166
1734602785.271872,25,3319,160,0,70,155
1734602785.3204226,50,3312,160,0,0,146
1734602785.3921452,64,3311,164,0,0,115
1734602785.4401226,51,3309,163,0,43,127
1734602785.5045485,2813,0,2221,0,112,128
1734602785.5729375,1722,141,1375,85,45,176
1734602785.6324403,976,7,649,34,117,157
1734602785.6892672,274,34,0,1493,0,1454
1734602785.7529309,385,603,0,17,274,251
1734602785.8009021,650,1040,0,0,66,108
1734602785.872244,858,1121,0,94,336,282
1734602785.9280875,379,1375,0,0,139,190
1734602785.9939327,485,1423,0,0,336,4095
1734602786.0502455,1414,1459,0,0,372,143
1734602786.0989263,1264,762,0,58,112,270
1734602786.1722293,760,226,0,39,139,206
1734602786.2259114,0,2591,727,0,113,160
1734602786.292776,0,3167,374,0,127,195
1734602786.3381486,0,3154,247,1125,883,0
1734602786.401524,0,1930,48,403,394,134
1734602786.4737723,0,3282,191,0,137,3049
1734602786.5301783,0,3298,177,98,187,247
1734602786.6424131,0,3245,174,243,0,377
1734602786.7069364,0,3289,171,187,0,349
1734602786.777119,0,3300,160,81,0,239
1734602786.8306375,0,3317,161,71,0,230
1734602786.8872614,0,3321,163,16,48,176
1734602786.951072,0,3327,161,44,83,164
1734602787.0122788,4095,0,0,0,17,103
1734602787.0584936,4095,0,0,682,0,817
1734602787.133635,4095,0,0,391,149,550
1734602787.1854527,4095,0,0,306,45,465
1734602787.2458198,4095,0,0,0,255,69
1734602787.3108788,4095,0,0,18,165,161
1734602787.373417,4095,0,0,0,175,101
1734602787.4219825,4095,0,0,388,1061,388
1734602787.488673,4095,0,0,302,641,336
1734602787.5499737,4095,2526,21,20,78,115
1734602787.6132572,4095,0,496,0,48,79
1734602787.6633756,4095,106,1371,80,44,169
1734602787.7262855,0,3230,204,154,59,233
1734602787.790048,0,3351,193,767,469,0
1734602787.8375537,0,3367,183,0,0,2045
1734602787.9030516,0,3362,183,0,4,3680
1734602787.9712453,0,3377,176,0,0,3668
1734602788.0316546,0,3378,166,794,947,799
1734602788.1440732,0,3317,168,438,0,554
1734602788.2125773,0,3380,160,186,0,304
1734602788.2591617,0,3364,160,90,0,219
1734602788.330643,0,3344,153,80,0,221
1734602788.3842776,0,3332,162,80,32,223
1734602788.4429305,0,3333,158,37,81,176
1734602788.5016828,4095,0,2226,59,106,183
1734602788.5751917,4095,319,2253,887,0,909
1734602788.6284225,3327,227,1767,0,863,48
1734602788.6923563,4095,304,2268,125,182,247
1734602788.8039796,4095,341,2273,0,351,34
1734602788.8724923,4095,0,2256,52,130,163
1734602788.9239624,4095,329,2346,90,117,197
1734602788.9926789,4095,338,2310,115,111,210
1734602789.040255,3564,272,1975,0,48,106
1734602789.105204,2779,178,1385,0,129,58
1734602789.2251265,0,3247,190,0,132,39
1734602789.2870631,0,3345,198,79,33,189
1734602789.3463998,0,3329,203,0,79,3730
1734602789.4117517,0,3341,201,1165,912,1120
1734602789.4765885,0,3341,206,169,96,286
1734602789.5320952,0,3335,217,4,0,143
1734602789.5851996,0,3242,229,74,0,197
1734602789.6490347,0,3329,234,48,60,171
1734602789.6978667,0,3326,254,0,126,115
1734602789.7617047,0,3333,269,26,73,143
1734602789.8269913,0,3335,287,118,0,208
1734602789.8865385,0,3335,288,656,240,675
1734602789.9459326,4095,2104,0,0,177,128
1734602790.0113623,4095,2038,0,76,151,219
1734602790.0588362,4095,453,3323,0,273,50
1734602790.1272051,4095,343,2235,21,222,173
1734602790.192243,4095,0,0,0,105,129
1734602790.250862,4095,22,1165,0,39,103
1734602790.3091433,4095,0,1525,99,85,227
1734602790.3713274,4095,0,0,0,4,112
1734602790.4278362,4095,0,101,54,203,175
1734602790.492998,4095,0,540,0,166,21
1734602790.540737,4095,0,0,983,863,0
1734602790.6065207,4095,26,0,0,0,2798
1734602790.6710365,565,3237,176,0,0,3794
1734602790.7320223,623,3285,165,175,0,303
1734602790.7919347,607,3057,123,168,0,286
1734602790.8398414,577,3083,127,267,0,362
1734602790.9065216,555,3003,115,30,0,175
1734602790.9726017,523,2893,93,6,0,144
1734602791.0321422,413,2842,89,0,81,124
1734602791.0919201,411,2906,102,115,115,219
1734602791.1531012,363,2655,62,730,0,735
1734602791.209279,293,2559,47,1041,0,1086
1734602791.3299735,182,2331,13,399,233,464
1734602791.3929398,1520,0,89,0,95,23
1734602791.4498346,1558,0,118,7,307,135
1734602791.5130591,1617,0,170,48,133,176
1734602791.5731597,1616,0,166,0,0,147
1734602791.6301532,1837,0,380,43,77,235
1734602791.6892219,2039,0,611,90,118,255
1734602791.8114402,2000,0,642,0,181,87
1734602791.869309,2106,12,799,0,193,48
1734602791.9324687,2501,112,1267,945,866,0
1734602791.9923167,2395,120,1264,0,46,3047
1734602792.0429842,2096,80,1105,0,91,178
1734602792.1113741,0,3286,240,185,0,368
1734602792.1740668,0,3185,227,121,0,307
1734602792.2312164,0,3236,256,41,0,205
1734602792.2931838,0,3397,322,61,0,227
1734602792.3512948,0,3363,341,63,15,217
1734602792.4132543,0,3350,329,38,13,207
1734602792.5318666,0,3232,347,23,88,170
1734602792.5893023,0,3169,346,379,271,402
1734602792.644694,0,2839,253,470,310,511
1734602792.7082107,0,2207,137,0,224,33
1734602792.8327787,0,0,4095,0,152,7
1734602792.949501,0,1220,4095,0,153,114
1734602793.0129302,0,2602,4095,0,87,117
1734602793.0609956,0,1718,4095,87,102,193
1734602793.1332147,0,2285,4095,0,111,64
1734602793.1933377,0,2949,4095,0,113,80
1734602793.2525363,0,2745,4095,121,138,158
1734602793.371649,0,2477,4094,114,210,2717
1734602793.433598,0,4095,3011,0,0,155
1734602793.483754,0,3717,2033,173,0,295
1734602793.5423055,0,3350,727,146,0,272
1734602793.6069565,107,351,0,50,0,235
1734602793.6730468,114,1073,0,21,0,176
1734602793.7269747,144,1862,0,80,0,215
1734602793.7923293,175,2592,47,73,2,208
1734602793.8471987,208,2959,97,64,68,202
1734602793.9611957,353,3263,157,49,107,176
1734602794.027259,681,3101,128,47,0,232
1734602794.0927923,960,2942,109,80,317,239
1734602794.1518278,1133,2767,79,6,346,189
1734602794.2044833,1239,2559,48,0,65,166
1734602794.2727554,1328,2213,0,40,173,272
1734602794.327135,0,2891,4095,506,0,675
1734602794.3923597,0,4095,4095,272,0,466
1734602794.4479744,222,2471,2129,64,86,235
1734602794.5129898,0,3437,911,0,59,171
1734602794.559493,0,3248,225,46,81,208
1734602794.6250203,0,3278,287,0,85,172
1734602794.6928167,0,3175,849,0,112,3777
1734602794.8118527,0,3265,195,0,0,3802
1734602794.872682,0,3263,205,54,270,272
1734602794.9233227,3136,2837,103,258,0,452
1734602794.988194,1648,2691,73,120,0,334
1734602795.0518236,763,3067,129,34,0,243
1734602795.1127264,1023,3307,176,0,89,175
1734602795.1710856,1182,3267,170,0,58,137
1734602795.2312229,1215,3297,174,106,0,285
1734602795.287887,1283,3299,172,0,0,176
1734602795.3428457,1317,3308,173,0,0,160
1734602795.4066029,4095,3283,0,0,0,76
1734602795.5336022,1698,3284,172,0,22,128
1734602795.592569,1747,3183,173,0,128,135
1734602795.6383533,4095,3307,0,0,82,115
1734602795.7024405,4095,3290,0,33,68,170
1734602795.8245265,979,0,315,83,112,218
1734602795.8885925,1151,0,669,0,227,55
1734602795.9530044,1535,112,1325,0,237,133
1734602796.001201,4095,527,3531,0,88,1435
1734602796.0746872,3842,624,3628,546,589,1211
1734602796.1305318,2544,112,2542,15,35,191
1734602796.1864874,0,3152,704,0,0,143
1734602796.25008,0,3407,841,94,0,255
1734602796.298283,1114,1456,1664,80,0,251
1734602796.3708346,0,2117,629,32,0,208
1734602796.431304,0,3267,793,34,90,181
1734602796.5519123,4095,304,2324,140,0,272
1734602796.602963,4095,304,2283,116,0,240
1734602796.6725476,4095,315,2249,181,823,269
1734602796.7331169,3835,288,2038,0,666,153
1734602796.7917974,4095,302,2212,0,192,97
1734602796.912331,4095,0,2165,70,263,192
1734602796.9728794,4095,290,2234,0,189,111
1734602797.0891364,4095,297,2227,63,179,176
1734602797.1525595,4095,310,2265,58,110,169
1734602797.2072642,4095,314,2294,62,123,175
1734602797.2744868,4095,334,2317,0,134,42
1734602797.391579,0,684,208,27,147,208
1734602797.498355,0,34,257,405,223,721
1734602797.5739927,0,1172,238,0,0,146
1734602797.6251547,0,2985,443,0,0,146
1734602797.7523556,0,3270,493,102,6,234
1734602797.859852,0,3456,470,126,18,246
1734602797.932701,0,3431,465,0,0,144
1734602797.9910965,0,3439,458,672,0,720
1734602798.0409756,0,3433,439,51,0,192
1734602798.1031048,4095,0,0,314,206,414
1734602798.1729112,4095,0,5,394,494,490
1734602798.2325156,4095,0,31,0,113,106
1734602798.2876742,4095,0,0,0,225,49
1734602798.3491356,4095,0,0,113,218,241
1734602798.413532,4095,0,0,0,109,148
1734602798.473105,4095,0,0,0,46,105
1734602798.5321531,4095,475,2742,14,43,163
1734602798.65143,574,1228,0,21,80,171
1734602798.7124867,3599,269,2445,21,154,176
1734602798.8328924,2667,228,1711,0,51,2320
1734602798.9529798,0,3391,238,0,0,153
1734602799.0068808,0,3373,209,48,26,179
1734602799.0701213,0,3370,193,129,80,245
1734602799.1293612,0,3352,179,32,27,168
1734602799.1925383,0,3349,163,0,62,107
1734602799.2429833,0,3297,161,41,95,161
1734602799.3128304,0,3312,166,0,95,54
1734602799.3721213,0,3325,168,560,0,591
1734602799.4318206,0,3317,166,1318,125,1382
1734602799.483267,0,3323,163,342,0,434
1734602799.5441134,0,3327,164,688,151,722
1734602799.5992334,1897,0,569,0,115,87
1734602799.670137,1405,0,187,0,272,80
1734602799.7335513,1377,0,176,0,0,167
1734602799.7857614,1405,0,334,0,53,264
1734602799.8442216,1406,0,329,58,48,304
1734602799.8995075,1488,0,437,0,27,266
1734602799.972798,1872,0,746,0,155,121
1734602800.0266762,1705,0,719,0,69,182
1734602800.1453326,1245,0,442,231,64,449
1734602800.2086496,817,0,151,267,183,477
1734602800.2722592,471,211,0,294,155,501
1734602800.320751,75,2544,37,0,0,3760
1734602800.4479845,21,2218,0,0,0,258
1734602800.5061722,7,1901,0,0,0,237
1734602800.6197588,0,533,0,0,0,119
1734602800.692823,82,0,89,21,0,204
1734602800.8065534,561,0,496,50,45,227
1734602800.9187179,880,23,933,0,305,145
1734602801.0501065,1327,118,1378,0,1417,176
1734602801.1039584,1602,176,1671,0,356,135
1734602801.172561,2078,275,2131,96,13,240
1734602801.294131,1595,0,731,151,27,278
1734602801.3997684,1794,52,986,0,139,65
1734602801.4702778,1672,84,928,207,3,375
1734602801.5304248,948,0,322,437,81,523
1734602801.6510994,1957,0,1183,340,43,446
1734602801.7066627,732,76,230,0,0,182
1734602801.8250055,289,1535,0,66,8,237
1734602801.892225,268,3251,176,72,61,240
1734602802.0580456,1237,0,1449,117,0,276
1734602802.1305034,987,123,1360,0,145,33
1734602802.1920912,1131,145,1489,263,86,383
1734602802.3032038,1345,176,1632,0,344,9
1734602802.3713288,1526,205,1821,45,248,163
1734602802.4293058,2691,0,2608,0,128,69
1734602802.5494957,2559,443,2725,118,182,215
1734602802.726083,2797,528,3093,112,33,147
1734602802.8497589,2726,569,3269,382,80,0
1734602802.9059067,0,3229,168,114,3,230
1734602803.028133,0,3274,167,301,0,419
1734602803.0900545,0,3273,169,16,0,152
1734602803.1509442,0,3299,163,0,0,141
1734602803.2706683,0,3302,160,31,119,151
1734602803.3832715,0,3323,155,10,75,133
1734602803.4516826,0,3325,156,0,529,159
1734602803.5108218,22,3317,149,0,2207,167
1734602803.5735178,52,3333,155,57,117,144
1734602803.6921887,112,3339,154,0,86,16
1734602803.7526102,4095,0,0,0,259,27
1734602803.8120382,4095,0,0,0,144,68
1734602803.8621297,4095,0,0,0,99,51
1734602803.9313364,4095,0,0,50,145,104
1734602803.9832332,931,0,848,0,73,34
1734602804.099402,2240,511,2032,163,125,209
1734602804.1723404,1666,0,1282,0,37,63
1734602804.2284503,54,757,0,912,506,0
1734602804.2928548,463,0,320,1324,771,0
1734602804.4605906,639,0,451,0,0,144
1734602804.5300593,433,0,280,129,0,122
1734602804.5878427,973,14,763,148,69,144
1734602804.8858626,198,3285,173,687,0,606
1734602804.9475095,239,3314,170,39,844,73
1734602804.9984667,225,2999,112,834,342,734
1734602805.0721054,208,2589,39,0,167,0
1734602805.1253395,190,2128,0,0,274,0
1734602805.191766,149,1126,0,16,346,13
1734602805.2516172,287,178,89,0,65,0
1734602805.308154,498,0,400,225,63,145
1734602805.3710465,965,16,935,262,126,186
1734602805.4317787,1825,208,1855,197,104,129
1734602805.4882846,2534,390,2633,1,38,1
1734602805.607039,3613,550,3638,74,64,43
1734602805.6705384,1002,1306,83,67,67,64
1734602805.7274046,592,2541,48,0,0,3774
1734602805.8467324,470,2992,112,181,80,233
1734602805.913418,358,3242,176,240,0,263
1734602806.0246608,306,3059,133,110,50,160
1734602806.2072327,246,3012,119,273,0,283
1734602806.2708652,261,2637,60,119,0,128
1734602806.3839993,228,2123,0,45,83,64
1734602806.4593089,201,1995,0,0,179,0
1734602806.511328,181,2016,0,0,222,0
1734602806.559599,175,2153,0,0,154,5
1734602806.6930208,178,2213,0,0,228,11
1734602806.874451,2669,279,2085,0,123,61
1734602806.9247963,4095,474,2955,43,85,102
1734602807.0558178,1755,98,1154,0,31,64
1734602807.1017632,623,0,72,28,91,105
1734602807.173309,715,0,67,11,117,88
1734602807.2360182,881,0,271,0,119,66
1734602807.2923973,731,0,96,0,194,48
1734602807.3474615,912,0,259,0,212,65
1734602807.413017,985,0,303,0,203,67
1734602807.4609253,701,0,49,30,138,102
1734602807.5295048,0,528,113,16,132,85
1734602807.593514,0,554,112,48,152,90
1734602807.6500416,0,544,80,66,166,110
1734602807.7060578,0,562,81,0,89,41
1734602807.7726452,0,579,68,60,160,114
1734602807.8189025,0,595,69,141,1,201
1734602808.0125563,0,621,49,0,91,35
1734602808.0606353,0,620,46,94,161,131
1734602808.129481,0,622,46,161,13,199
1734602808.298165,0,3221,204,6,0,78
1734602808.362285,0,3277,208,0,0,16
1734602808.4904459,0,3305,211,0,60,39
1734602808.5525334,0,3268,199,29,63,80
1734602808.608421,0,3287,206,0,48,35
1734602808.7309344,0,3056,144,0,78,60
1734602808.7839432,0,3043,139,0,75,47
1734602808.8426943,0,2989,135,0,59,34
1734602808.970487,0,3294,192,0,68,37
1734602809.1415792,22,2976,103,172,0,357
1734602809.333293,0,2059,10,0,0,111
1734602809.3923166,0,2834,109,471,502,0
1734602809.509528,0,2992,144,0,0,3792
1734602809.563217,0,3088,162,0,627,3627
1734602809.6821043,0,3286,210,299,0,419
1734602809.8633847,0,3291,212,137,7,272
1734602809.9906313,0,3038,158,41,0,151
1734602810.0385382,4095,0,3734,0,0,101
1734602810.1715434,3649,539,3638,0,20,48
1734602810.3528893,3475,569,3647,263,299,315
1734602810.412374,3466,562,3636,0,129,0
1734602810.5323305,3490,571,3650,0,174,0
1734602810.6396298,3473,605,3643,16,166,85
1734602810.8330739,2846,511,2951,64,125,128
1734602810.8906486,2476,421,2545,0,70,0
1734602811.0013747,1185,0,640,0,60,29
1734602811.2425497,311,3258,169,0,351,1647
1734602811.3075054,249,3265,146,437,117,441
1734602811.3711827,375,3329,146,29,136,192
1734602811.490315,266,3316,159,306,0,412
1734602811.5383325,67,3311,158,246,0,325
1734602811.6717288,80,3331,151,0,0,80
1734602811.7828853,3344,0,2037,0,293,0
1734602811.8496695,1971,83,1077,0,162,0
1734602811.9060152,993,0,163,0,97,0
1734602811.975479,724,0,0,205,261,286
1734602812.086806,741,64,0,90,23,72
1734602812.1471734,807,0,0,3100,2530,75
1734602812.2109334,1249,0,423,0,0,656
1734602812.2671587,785,234,47,0,0,3758
1734602812.330455,760,403,0,0,0,3663
1734602812.3913565,816,65,0,0,0,3344
1734602812.5054295,0,3294,176,359,69,399
1734602812.6306188,0,3351,178,137,0,244
1734602812.747734,0,3345,177,43,0,159
1734602812.8682525,0,3345,181,724,444,783
1734602812.983055,0,3357,208,55,140,157
1734602813.0470421,0,3346,223,271,381,310
1734602813.1729906,0,3349,243,0,1619,64
