timestamp,Right_Heel,Right_Middle,Right_Top
1734603865.8140988,17,320,0
1734603865.876458,60,176,0
1734603865.9927795,80,131,0
1734603866.0552664,31,105,0
1734603866.1729233,0,304,101
1734603866.17624,0,400,207
1734603866.2910285,0,127,62
1734603866.3544476,390,308,240
1734603866.4086757,3382,2749,86
1734603866.534556,0,0,105
1734603866.6548886,0,0,61
1734603866.7152457,0,138,290
1734603866.7755451,753,1136,0
1734603866.8354182,38,155,0
1734603866.9558916,0,80,0
1734603867.007829,0,138,0
1734603867.1331878,0,123,0
1734603867.194081,0,121,0
1734603867.2539499,0,135,0
1734603867.375911,0,150,0
1734603867.4949145,0,134,0
1734603867.5521133,0,158,0
1734603867.6734629,0,459,288
1734603867.723061,0,58,0
1734603867.854744,0,0,0
1734603867.9151309,13,126,0
1734603867.9704669,0,0,0
1734603868.035642,0,66,77
1734603868.0943863,439,814,54
1734603868.2145035,622,558,344
1734603868.273549,103,87,0
1734603868.3332613,64,67,0
1734603868.3951943,28,59,0
1734603868.454595,33,59,0
1734603868.5152125,23,87,0
1734603868.5686674,0,83,0
1734603868.627265,0,105,0
1734603868.6936128,0,119,0
1734603868.7540658,0,197,10
1734603868.8143132,1407,854,0
1734603868.8694677,1022,1159,0
1734603868.9255564,474,781,0
1734603868.9949753,270,33,0
1734603869.05482,171,0,0
1734603869.1720765,110,0,0
1734603869.2319777,99,0,0
1734603869.2891912,23,0,0
1734603869.4666848,0,4,239
1734603869.534746,14,47,398
1734603869.6530335,1552,0,442
1734603869.7108755,780,577,0
1734603869.775299,10,110,0
1734603869.8347366,24,81,0
1734603869.885153,40,99,0
1734603869.9547029,8,83,0
1734603870.0131292,5,81,0
1734603870.0758893,0,123,0
1734603870.134453,0,139,0
1734603870.256487,0,183,101
1734603870.3744102,577,0,0
1734603870.433792,721,0,0
1734603870.4891887,704,0,0
1734603870.554533,358,879,0
1734603870.6154478,48,0,0
1734603870.674879,0,0,0
1734603870.7348874,0,0,0
1734603870.854777,225,1280,0
1734603870.913978,435,431,225
1734603870.9748945,48,85,0
1734603871.0340307,11,55,0
1734603871.0867844,136,157,0
1734603871.1564224,1,81,0
1734603871.215269,0,73,0
1734603871.2664342,0,70,0
1734603871.335205,0,85,0
1734603871.3852909,969,0,0
1734603871.4559774,1074,0,80
1734603871.501797,1006,0,171
1734603871.5697882,1051,90,0
1734603871.6344328,704,145,16
1734603871.7546568,510,169,0
1734603871.8041513,1129,0,508
1734603871.8738346,688,3440,153
1734603871.930281,419,1935,0
1734603871.9867728,303,994,0
1734603872.0553424,334,288,80
1734603872.1662679,21,86,0
1734603872.2935603,20,93,0
1734603872.3560278,1,80,0
1734603872.4159696,0,80,0
1734603872.47019,0,111,0
1734603872.5357628,0,209,21
1734603872.5964117,0,171,0
1734603872.656121,594,697,27
1734603872.7654521,388,0,30
1734603872.8254662,176,281,0
1734603872.8890305,122,174,0
1734603872.947013,180,225,0
1734603873.014691,0,63,0
1734603873.07482,835,131,118
1734603873.1349528,1162,558,0
1734603873.2548146,1135,575,0
1734603873.3113513,538,753,0
1734603873.435724,63,203,16
1734603873.4943194,272,305,112
1734603873.553925,0,112,0
1734603873.6131399,0,126,0
1734603873.7322607,0,94,0
1734603873.7910016,0,83,0
1734603873.8558683,0,82,0
1734603873.9736798,0,0,0
1734603874.0345805,501,0,0
1734603874.1534152,1186,0,0
1734603874.2707915,0,0,511
1734603874.3949437,22,379,957
1734603874.3958125,0,759,272
1734603874.4564319,907,874,0
1734603874.5123746,288,0,161
1734603874.5746126,280,19,169
1734603874.6283712,0,103,0
1734603874.6927621,0,187,0
1734603874.7561266,44,111,0
1734603874.8128717,50,83,0
1734603874.9345398,65,97,0
1734603874.9955828,47,80,0
1734603875.0540087,0,141,0
1734603875.1158202,0,164,0
1734603875.1682754,0,272,80
1734603875.2275026,0,265,123
1734603875.2937949,1271,142,1732
1734603875.3560371,1102,0,740
1734603875.4130898,3677,493,3294
1734603875.4765272,199,0,401
1734603875.5307875,0,0,330
1734603875.5945988,0,0,338
1734603875.7150173,66,0,495
1734603875.775067,28,0,448
1734603875.8342311,1129,930,0
1734603875.9548833,343,2095,0
1734603876.0024567,337,2933,88
1734603876.1218834,199,396,0
1734603876.194878,144,373,0
1734603876.2540047,96,225,0
1734603876.3711836,198,230,0
1734603876.3755152,48,138,0
1734603876.4333978,44,121,0
1734603876.4953165,69,51,0
1734603876.604794,70,42,0
1734603876.7336893,58,28,0
1734603876.8537364,65,20,0
1734603876.8558116,52,22,0
1734603876.9149618,688,0,453
1734603876.9761775,791,34,881
1734603877.0335245,402,0,624
1734603877.1540554,414,2371,10
1734603877.2079403,872,639,329
1734603877.274711,171,177,0
1734603877.3339684,100,144,0
1734603877.4560487,90,90,0
1734603877.5045848,88,97,0
1734603877.5728698,82,89,0
1734603877.6252992,90,99,0
1734603877.6817389,79,99,0
1734603877.7451105,48,67,0
1734603877.8136718,16,87,0
1734603877.8745344,64,142,0
1734603877.934924,107,0,0
1734603877.9949822,684,0,0
1734603878.1046188,1818,336,3577
1734603878.1747868,1899,442,3513
1734603878.232924,4095,3453,53
1734603878.2950153,0,0,0
1734603878.3450804,0,0,123
1734603878.4044552,0,90,181
1734603878.469564,0,6,210
1734603878.5336814,1574,1489,0
1734603878.656444,439,3398,167
1734603878.7159607,222,607,0
1734603878.7760835,410,265,46
1734603878.8344386,470,369,165
1734603878.8955164,43,48,0
1734603878.9558115,49,59,0
1734603879.017271,58,74,0
1734603879.0763495,54,92,0
1734603879.135173,0,15,175
1734603879.1928196,0,0,277
1734603879.2549303,126,0,177
1734603879.2566812,409,0,117
1734603879.3755224,793,0,501
1734603879.4267817,0,431,3746
1734603879.4895093,400,423,305
1734603879.5564904,346,0,229
1734603879.6118088,226,0,135
1734603879.7348437,1,0,16
1734603879.7355483,17,139,334
1734603879.846181,1117,0,111
1734603879.9054573,1023,0,93
1734603879.9752333,276,1383,0
1734603880.0362198,116,93,0
1734603880.0829835,97,90,0
1734603880.1551344,82,66,0
1734603880.2144146,82,65,0
1734603880.2729642,81,76,0
1734603880.3345752,128,112,0
1734603880.3947623,12,80,0
1734603880.453718,5,81,0
1734603880.5135615,5,85,0
1734603880.5769281,0,101,0
1734603880.6314268,0,117,0
1734603880.6343496,0,208,17
1734603880.6956043,0,363,166
1734603880.7541597,0,272,91
1734603880.8164375,53,0,0
1734603880.875812,4095,3375,0
1734603880.9798963,435,339,320
1734603881.0476575,162,130,0
1734603881.116073,0,104,187
1734603881.1754096,0,117,258
1734603881.2360883,951,235,0
1734603881.283942,120,113,0
1734603881.3541338,580,432,189
1734603881.4146104,864,727,495
1734603881.473046,459,438,224
1734603881.530809,155,154,0
1734603881.5950208,84,100,0
1734603881.652683,74,91,0
1734603881.7089806,68,90,0
1734603881.7742436,29,90,0
1734603881.835674,6,113,0
1734603881.8962827,753,67,0
1734603881.9545808,2609,0,0
1734603882.0145845,2266,0,0
1734603882.0763958,2579,1535,0
1734603882.135553,912,480,0
1734603882.1846879,1104,703,22
1734603882.2565355,727,560,0
1734603882.3082955,0,1379,1833
1734603882.3732579,0,1730,3167
1734603882.4361184,0,246,4035
1734603882.5558226,1264,1690,0
1734603882.6151009,625,447,234
1734603882.6758003,121,87,0
1734603882.7356217,104,117,0
1734603882.7962086,153,148,0
1734603882.85594,64,122,0
1734603882.9749374,19,159,0
1734603882.977158,0,139,0
1734603883.0797834,0,336,138
1734603883.095685,0,197,3
1734603883.152422,0,222,29
1734603883.2105315,0,262,83
1734603883.2755544,0,469,4095
1734603883.336007,2171,2381,401
1734603883.394639,688,753,0
1734603883.45621,693,804,0
1734603883.5123255,547,0,39
1734603883.5739093,368,1,0
1734603883.6266563,351,107,0
1734603883.69555,1011,0,31
1734603883.7548156,1330,435,0
1734603883.8117304,1237,0,0
1734603883.8761008,429,627,0
1734603883.9235675,226,1223,0
1734603883.9947257,615,481,218
1734603884.0560262,471,400,176
1734603884.1125453,80,92,0
1734603884.1744745,143,144,0
1734603884.2327094,78,81,0
1734603884.2833734,64,80,0
1734603884.4748943,27,90,0
1734603884.4764574,19,85,0
1734603884.5794444,0,427,240
1734603884.6558974,75,0,0
1734603884.7137108,946,0,0
1734603884.773338,3783,0,0
1734603884.8347518,2144,210,74
1734603884.8808396,1440,42,0
1734603885.0141706,769,108,0
1734603885.0752027,0,0,0
1734603885.128071,0,49,1
1734603885.1958454,16,478,256
1734603885.2548757,229,1472,0
1734603885.3144217,1440,1278,0
1734603885.375543,1276,146,0
1734603885.4358723,19,65,0
1734603885.4880292,0,32,0
1734603885.6151223,53,83,0
1734603885.676293,65,96,113
1734603885.7214475,480,18,0
1734603885.7950504,3626,0,0
1734603885.8558772,1829,0,0
1734603885.9053795,2027,0,0
1734603885.9697843,880,20,784
1734603886.034738,592,240,80
1734603886.0950058,746,194,31
1734603886.1562395,508,62,1098
1734603886.2028973,815,291,1557
1734603886.2737978,2809,592,3648
1734603886.331034,4095,304,3312
1734603886.387346,1643,1493,61
1734603886.4557655,2479,0,1615
1734603886.6369681,282,3523,160
1734603886.6835718,368,370,48
1734603886.7562082,205,225,0
1734603886.8745246,0,167,0
1734603886.937016,0,240,47
1734603886.991178,0,143,0
1734603887.0619955,4095,3312,119
1734603887.237128,240,1343,0
1734603887.3560567,396,470,0
1734603887.4140658,231,0,115
1734603887.470791,0,207,656
1734603887.5352027,1360,549,0
1734603887.6545868,981,3328,163
1734603887.7143755,923,833,0
1734603887.8330178,259,478,0
1734603887.882299,7,89,0
1734603887.9539616,19,67,0
1734603888.014574,29,70,0
1734603888.1345203,22,79,0
1734603888.1357422,42,85,0
1734603888.1940277,16,73,0
1734603888.254561,0,66,0
1734603888.3135777,1195,0,0
1734603888.3664935,2386,0,0
1734603888.435058,1366,176,144
1734603888.5552511,441,36,0
1734603888.613225,341,133,1423
1734603888.675146,656,175,1793
1734603888.7365105,266,401,486
1734603888.795487,1470,1399,0
1734603888.8549566,641,489,336
1734603888.9123323,478,399,251
1734603889.028733,60,64,0
1734603889.0899236,0,11,0
1734603889.153364,0,0,0
1734603889.2148952,0,16,0
1734603889.2760668,0,106,0
1734603889.3950937,0,147,53
1734603889.504411,0,526,3968
1734603889.5744388,2134,2316,119
1734603889.634755,1156,334,702
1734603889.6942315,594,780,0
1734603889.7422261,197,0,0
1734603889.8154354,144,0,109
1734603889.934058,0,361,421
1734603890.0545654,0,2235,0
1734603890.1747177,1485,0,213
1734603890.2282093,1510,1520,0
1734603890.2877538,1065,3277,196
1734603890.351686,208,246,91
1734603890.400166,25,146,0
1734603890.4688606,0,93,0
1734603890.535022,0,79,0
1734603890.595833,0,240,80
1734603890.6524553,0,186,144
1734603890.7150905,718,0,0
1734603890.7750566,841,0,0
1734603890.8345206,838,0,0
1734603890.8959599,4095,0,0
1734603890.9560182,314,80,0
1734603891.010762,1849,115,1486
1734603891.0747159,33,0,79
1734603891.1359386,113,817,0
1734603891.31558,0,185,510
1734603891.4324586,48,485,65
1734603891.4901824,1195,1639,0
1734603891.5563233,129,143,0
1734603891.6162772,240,214,37
1734603891.6746776,755,700,531
1734603891.795284,0,85,0
1734603891.9742389,0,14,0
1734603892.0876842,645,0,0
1734603892.154959,4095,0,0
1734603892.381906,2340,0,0
1734603892.456078,1155,87,241
1734603892.513451,963,347,30
1734603892.5698094,816,183,0
1734603892.6326952,1473,955,0
1734603892.8677151,1513,931,0
1734603892.931393,433,155,0
1734603892.988653,177,1311,0
1734603893.0530498,549,656,415
1734603893.1110537,0,79,0
1734603893.1742811,0,141,0
1734603893.2356875,0,228,52
1734603893.2950811,0,325,155
1734603893.3568184,112,0,0
1734603893.4150538,46,0,0
1734603893.4754748,0,0,0
1734603893.5353434,0,493,7
1734603893.6542537,377,112,1102
1734603893.709884,930,474,0
1734603893.77643,996,1299,0
1734603893.8361225,0,37,0
1734603893.8940463,0,63,0
1734603893.9566076,0,79,0
1734603894.0163035,0,74,0
1734603894.0743139,0,42,0
1734603894.133306,0,41,0
1734603894.1946242,0,37,0
1734603894.2544546,1,47,0
1734603894.3148248,18,48,0
1734603894.434222,0,107,0
1734603894.4867043,576,0,0
1734603894.555585,785,0,0
1734603894.6042547,2794,0,0
1734603894.6762333,50,30,0
1734603894.7954583,0,256,174
1734603894.906256,0,174,381
1734603894.975244,606,144,11
1734603895.034025,957,419,0
1734603895.095491,1573,0,342
1734603895.2129889,315,433,271
1734603895.3362522,0,112,0
1734603895.3945198,0,46,0
1734603895.4560242,0,195,40
1734603895.5137823,0,181,22
1734603895.5750196,0,192,192
1734603895.7562947,324,0,0
1734603895.8147893,381,0,0
1734603895.8741753,2644,155,66
1734603895.934849,2222,0,0
1734603895.9878874,2222,0,0
1734603896.0558722,931,153,38
1734603896.114523,4095,0,0
1734603896.2336206,311,176,805
1734603896.2946863,1834,0,511
1734603896.354789,3538,32,1600
1734603896.406117,1008,3297,208
1734603896.5793574,912,2491,48
1734603896.6551728,0,96,0
1734603896.715624,0,91,0
1734603896.8943713,12,57,0
1734603896.9545662,64,64,0
1734603897.0761604,51,63,0
1734603897.135719,2,141,0
1734603897.1952605,0,145,0
1734603897.2537742,0,194,20
1734603897.3713546,0,187,256
1734603897.4945426,575,43,0
1734603897.55503,262,45,0
1734603897.6153996,114,272,0
1734603897.6752348,0,511,384
1734603897.8558996,39,66,0
1734603897.9092667,43,64,0
1734603897.9747696,130,112,0
1734603898.0341692,129,103,0
1734603898.0944989,105,59,0
1734603898.2146723,134,66,0
1734603898.2748306,114,64,0
1734603898.3903482,0,334,114
1734603898.4546719,0,16,63
1734603898.5145786,815,0,0
1734603898.5747147,2501,0,0
1734603898.621546,2703,0,0
1734603898.6940763,125,0,0
1734603898.753519,141,0,0
1734603898.8031213,122,0,0
1734603898.870411,190,0,22
1734603898.9361053,176,0,176
1734603899.0585124,292,0,639
1734603899.1160507,3027,555,3409
1734603899.1678977,113,1108,511
1734603899.2951474,82,418,0
1734603899.355843,0,354,0
1734603899.473138,0,324,0
1734603899.6447203,0,167,0
1734603899.6563919,0,98,0
1734603899.7750518,29,131,0
1734603899.9562268,0,99,0
1734603900.016323,0,348,154
1734603900.0644462,0,233,261
1734603900.135338,572,0,0
1734603900.2554767,1835,0,1869
1734603900.3155003,0,574,3612
1734603900.373008,0,199,363
1734603900.4958074,1222,0,0
1734603900.5556183,1439,2987,151
1734603900.6160972,534,1829,0
1734603900.6736343,490,1311,0
1734603900.7359684,327,1397,80
1734603900.7893243,31,109,0
1734603900.854954,0,48,0
1734603900.913942,0,64,0
1734603900.9648838,19,95,0
1734603901.0949047,0,85,0
1734603901.1544707,0,65,0
1734603901.2115166,81,217,17
1734603901.2749074,733,0,0
1734603901.3226733,837,0,0
1734603901.4490454,2482,0,0
1734603901.5726454,2693,0,0
1734603901.6357758,3485,2355,17
1734603901.6946304,391,336,0
1734603901.7549179,161,75,0
1734603901.9341862,0,176,879
1734603902.1147764,0,69,0
1734603902.170471,0,103,0
1734603902.1750617,63,154,0
1734603902.293525,130,203,18
1734603902.350368,0,53,0
1734603902.4139636,7,106,0
1734603902.474597,1,99,0
1734603902.5339997,209,245,58
1734603902.594134,26,144,0
1734603902.7145758,0,0,0
1734603902.770703,388,0,0
1734603902.8344698,783,0,0
1734603902.8826241,3021,0,0
1734603902.9557106,2012,50,1479
1734603903.133912,2242,259,2096
1734603903.1939223,0,31,269
1734603903.2553782,767,509,1296
1734603903.3745542,471,99,1118
1734603903.435589,0,1125,3071
1734603903.4851165,1047,432,1108
1734603903.553624,220,619,60
1734603903.6743722,65,130,0
1734603903.7332096,0,111,0
1734603903.7947166,0,82,0
1734603903.8541546,0,82,0
1734603903.9030259,0,90,0
1734603903.975922,4095,0,0
1734603904.031932,3817,80,0
1734603904.0937269,3312,3063,148
1734603904.1641603,0,326,2221
1734603904.2162619,1581,784,174
1734603904.2726684,0,560,4019
1734603904.3366659,0,327,225
1734603904.395557,765,2523,30
1734603904.4555,1146,70,0
1734603904.5122056,1149,1646,0
1734603904.5762694,612,511,51
1734603904.6333196,0,70,0
1734603904.7538023,1,93,0
1734603904.8744996,11,86,0
1734603904.934282,13,87,0
1734603904.995577,35,111,0
1734603905.042754,144,395,183
1734603905.1138313,0,160,144
1734603905.165733,4095,0,0
1734603905.2897518,3179,0,0
1734603905.3549018,2999,0,0
1734603905.4156225,3120,0,0
1734603905.4759674,0,0,67
1734603905.535557,0,0,194
1734603905.591275,405,0,912
1734603905.652311,2480,337,3023
1734603905.6562977,0,295,511
1734603905.714834,464,558,339
1734603905.7757282,0,110,0
1734603905.8337324,0,114,0
1734603905.8953195,64,331,155
1734603906.0165882,0,177,5
1734603906.0749319,0,147,0
1734603906.0758543,96,242,65
1734603906.134636,0,91,0
1734603906.1845198,0,76,0
1734603906.3133729,0,131,0
1734603906.3728864,0,281,107
1734603906.433891,269,0,0
1734603906.494332,495,0,0
1734603906.6144447,1206,1535,217
1734603906.675917,405,465,238
1734603906.7950547,0,0,18
1734603906.8558962,447,0,1273
1734603906.9059174,0,24,874
1734603906.9164026,0,1067,820
1734603906.9753728,0,208,499
1734603907.0360076,1215,323,46
1734603907.0965447,48,96,0
1734603907.1516914,23,80,0
1734603907.2113836,63,111,0
1734603907.2727742,4,67,0
1734603907.3354053,2,81,0
1734603907.3886125,17,89,0
1734603907.5128279,23,102,0
1734603907.5655844,0,343,160
1734603907.681134,985,0,0
1734603907.7557034,4095,3344,49
1734603907.8153548,4095,3379,112
1734603907.9251595,1654,0,654
1734603907.9938557,1282,528,3600
1734603908.116191,1311,373,0
1734603908.173495,774,254,545
1734603908.220871,0,0,246
1734603908.2960699,0,334,135
1734603908.3435788,64,7,621
1734603908.4167144,550,527,0
1734603908.4691713,0,70,0
1734603908.5853386,87,144,0
1734603908.5953877,38,103,0
1734603908.6555762,46,110,0
1734603908.7145762,25,90,0
1734603908.8252885,27,75,0
1734603908.8955932,0,109,0
1734603908.9442174,0,265,75
1734603909.0121334,0,240,53
1734603909.1307445,633,0,0
1734603909.1356306,868,0,0
1734603909.1880596,944,0,1
1734603909.2560575,346,202,0
1734603909.31448,350,143,0
1734603909.3742003,371,74,0
1734603909.4339883,51,0,0
1734603909.4943476,0,129,211
1734603909.5533478,0,190,317
1734603909.601138,1267,560,0
1734603909.6686122,1395,1233,0
1734603909.7807035,1203,2347,45
1734603909.7964687,870,913,708
1734603909.855212,0,80,0
1734603909.9143074,0,59,0
1734603909.975104,0,57,0
1734603910.036027,0,17,0
1734603910.0902836,0,101,0
1734603910.156986,0,81,0
1734603910.2144425,0,115,0
1734603910.2691066,0,182,0
1734603910.32847,465,511,303
1734603910.3931465,0,212,15
1734603910.457035,576,0,0
1734603910.5131786,1023,0,0
1734603910.6243904,3223,0,0
1734603910.688443,2012,40,114
1734603910.8062437,0,0,74
1734603910.8742387,1040,192,1771
1734603910.9334648,1168,433,297
1734603910.9809604,36,80,0
1734603911.0441594,0,45,0
1734603911.1081896,0,0,0
1734603911.235061,16,0,0
1734603911.283221,0,105,0
1734603911.355367,0,94,0
1734603911.4151144,0,103,0
1734603911.473007,0,134,0
1734603911.5344973,0,166,0
1734603911.5939934,0,199,16
1734603911.6552017,0,217,125
1734603911.7151308,0,339,294
1734603911.7738595,0,589,3610
1734603911.8355768,2480,1021,0
1734603911.888558,4095,3301,112
1734603912.0105128,885,0,559
1734603912.016165,464,0,506
1734603912.0750487,298,0,400
1734603912.1347167,0,64,331
1734603912.195783,758,397,0
1734603912.2565908,3455,336,2339
1734603912.313249,399,3361,166
1734603912.3746264,175,628,0
1734603912.4197347,433,607,120
1734603912.4941483,183,235,0
1734603912.5562763,122,144,0
1734603912.6745982,2,84,0
1734603912.73379,3,109,0
1734603912.7947953,2,107,0
1734603912.8441892,21,118,0
1734603912.9150467,16,107,0
1734603912.9729092,28,112,0
1734603913.0345953,17,112,0
1734603913.0948896,1607,0,0
1734603913.199832,0,1474,3147
1734603913.2761006,1664,0,3542
1734603913.3272057,0,51,0
1734603913.3906884,0,0,32
1734603913.515974,0,128,304
1734603913.6358423,1052,551,0
1734603913.6931262,999,0,0
1734603913.754353,919,0,20
1734603913.811254,284,748,0
1734603913.8761768,124,3469,166
1734603913.9242241,731,699,289
1734603913.9895296,214,247,0
1734603914.0551686,11,81,0
1734603914.1030433,16,68,0
1734603914.175956,90,128,0
1734603914.23691,11,75,0
1734603914.2966137,0,256,64
1734603914.3545864,0,354,158
1734603914.4058783,0,209,290
1734603914.522112,432,0,0
1734603914.536676,4095,0,0
1734603914.6553016,3723,0,0
1734603914.716258,17,177,0
1734603914.771042,0,107,0
1734603914.8282077,167,4,707
1734603914.8894882,720,148,58
1734603914.9553425,435,368,182
1734603915.0030622,0,57,0
1734603915.135949,72,133,0
1734603915.1946788,16,64,0
1734603915.3007252,7,63,0
1734603915.3729126,28,70,0
1734603915.4209476,64,95,0
1734603915.4934666,13,64,0
1734603915.5556576,0,57,0
1734603915.614151,2065,2455,2438
1734603915.722873,481,0,0
1734603915.7351296,3708,0,0
1734603915.7956467,2045,0,0
1734603915.8425498,1132,174,0
1734603915.9756427,719,368,0
1734603916.0353272,0,217,180
1734603916.0959022,0,366,609
1734603916.1535337,1127,144,0
1734603916.2140698,1017,0,0
1734603916.275249,40,81,0
1734603916.335009,25,64,0
1734603916.3819518,48,63,0
1734603916.4533303,0,32,0
1734603916.5027094,173,170,0
1734603916.574921,39,72,0
1734603916.6307774,0,60,0
1734603916.6967502,23,48,0
1734603916.756619,0,142,0
1734603916.8052058,0,144,0
1734603916.874869,0,151,0
1734603916.9333944,0,169,0
1734603916.9951367,0,299,126
1734603917.0571043,0,431,364
1734603917.1071272,17,0,50
1734603917.1737962,895,0,0
1734603917.3558872,0,126,0
1734603917.3578594,0,150,0
1734603917.4063785,0,466,341
1734603917.4734712,0,149,503
1734603917.5356143,2096,416,2982
1734603917.593811,16,137,0
1734603917.6572425,1153,1154,940
1734603917.714551,0,61,0
1734603917.7704709,0,47,0
1734603917.8304634,45,17,0
1734603917.892528,0,31,0
1734603917.9547627,0,53,0
1734603918.0749526,0,83,0
1734603918.1359427,0,604,442
1734603918.1899638,0,664,487
1734603918.2537837,0,0,113
1734603918.3146837,1157,0,0
1734603918.4331198,4095,1183,0
1734603918.4930305,0,507,4095
1734603918.555945,270,0,0
1734603918.6156116,47,0,53
1734603918.667288,0,0,19
1734603918.7347503,0,0,36
1734603918.794813,68,0,273
1734603918.8545296,0,12,105
1734603918.9703064,715,547,128
1734603919.0265355,400,320,0
1734603919.2036467,310,221,11
1734603919.3232996,405,390,187
1734603919.3953066,38,71,0
1734603919.4430747,27,97,0
1734603919.5730824,42,123,0
1734603919.6355617,0,64,0
1734603919.6868498,370,0,0
1734603919.7561827,3275,131,0
1734603919.8117054,3202,983,0
1734603919.922659,1571,3393,272
1734603919.9897852,0,351,182
1734603920.0558274,0,173,581
1734603920.1156728,1375,0,226
1734603920.1676645,662,485,249
1734603920.2338743,205,120,0
1734603920.2855387,176,99,0
1734603920.3476686,220,158,0
1734603920.4130552,112,74,0
1734603920.464885,0,114,0
1734603920.524892,0,209,34
1734603920.5893734,0,277,101
1734603920.7715747,0,272,92
1734603920.829516,322,0,0
1734603920.8936887,4095,3695,9
1734603921.0068364,4095,3280,45
1734603921.074063,1299,395,1205
1734603921.1870832,331,0,125
1734603921.2532055,327,0,213
1734603921.313951,221,0,151
1734603921.3756137,48,0,14
1734603921.426004,64,0,65
1734603921.4944246,21,0,61
1734603921.5537512,285,243,35
1734603921.722464,407,402,214
1734603921.794735,153,176,0
1734603921.914576,48,110,0
1734603921.9653332,0,55,0
1734603922.0268955,9,62,0
1734603922.0963998,0,91,0
1734603922.2161787,0,113,0
1734603922.2697685,0,210,51
1734603922.3260174,153,0,320
1734603922.394619,0,140,244
1734603922.4556534,0,787,2733
1734603922.5134563,0,858,3998
1734603922.634646,97,1341,0
1734603922.692398,208,254,0
1734603922.7572238,562,561,356
1734603922.816345,256,348,176
1734603922.8746488,42,192,31
1734603922.9240837,225,348,176
1734603923.0549805,97,249,83
1734603923.1058128,0,144,0
1734603923.1732507,29,83,0
1734603923.294612,0,80,0
1734603923.3560677,0,87,0
1734603923.4732468,0,320,131
1734603923.521205,0,299,134
1734603923.5926576,559,0,0
1734603923.6553361,0,0,161
1734603923.7154944,0,617,2774
1734603923.7738233,68,1068,3711
1734603923.835763,0,1472,4095
1734603923.9551628,178,1141,38
1734603924.0142593,421,673,287
1734603924.075938,0,142,0
1734603924.1269484,0,143,0
1734603924.1942961,0,110,0
1734603924.3035753,0,157,0
1734603924.3690546,0,211,30
1734603924.426123,0,343,162
1734603924.4953544,0,53,6
1734603924.5521936,256,0,0
1734603924.6164474,614,0,0
1734603924.672277,1023,1837,235
1734603924.7359455,750,1011,0
1734603924.7949607,209,0,125
1734603924.8563445,0,0,291
1734603924.904753,0,0,163
1734603925.0213482,0,0,135
1734603925.1529412,0,5,273
1734603925.2129164,0,66,235
1734603925.275899,918,3386,181
1734603925.332832,297,2100,0
1734603925.3967068,59,226,0
1734603925.5081074,511,701,253
1734603925.5756133,581,640,403
1734603925.6353996,163,251,55
1734603925.6858392,0,117,0
1734603925.7567706,0,242,49
1734603925.8072782,0,31,48
1734603925.869824,0,35,20
1734603925.981053,3314,0,0
1734603926.052715,171,42,0
1734603926.1112978,135,64,0
1734603926.1757197,61,27,0
1734603926.2339585,0,21,0
1734603926.2907994,0,0,0
1734603926.3585336,0,0,185
1734603926.4020472,1410,738,1968
1734603926.4695668,0,256,354
1734603926.5334325,198,1342,0
1734603926.59029,107,1330,0
1734603926.654289,452,546,274
1734603926.7025368,511,575,335
1734603926.7716918,626,721,505
1734603926.8318129,522,647,451
1734603927.0047882,30,71,0
1734603927.0737906,31,78,0
1734603927.1235933,37,87,0
1734603927.1875901,18,81,0
1734603927.3049722,0,111,0
1734603927.3694818,0,231,47
1734603927.4288049,383,224,0
1734603927.4838593,365,0,107
1734603927.6042032,144,0,0
1734603927.6684432,384,203,0
1734603927.7244143,783,621,0
1734603927.7808678,1257,561,0
1734603927.8445437,1232,0,0
1734603927.9091365,388,1949,0
1734603927.9735947,144,560,0
1734603928.02113,171,195,0
1734603928.0804188,240,253,20
1734603928.1456995,765,681,437
1734603928.215506,122,185,0
1734603928.2744722,9,95,0
1734603928.321834,41,140,0
1734603928.445194,55,173,0
1734603928.512163,0,132,0
1734603928.5742674,0,142,0
1734603928.6801167,0,353,186
1734603928.7433858,0,433,273
1734603928.8662403,1348,769,375
1734603928.9324498,405,673,323
1734603928.994451,705,0,546
1734603929.042344,377,0,370
1734603929.106926,1021,498,0
1734603929.173205,1264,0,18
1734603929.2212563,487,1397,0
1734603929.341796,560,3421,154
1734603929.469968,374,1382,0
1734603929.5871205,37,86,0
1734603929.6561046,57,105,0
1734603929.7066462,16,82,0
1734603929.9571402,0,82,0
1734603930.0142927,0,154,0
1734603930.0721564,0,131,0
1734603930.1295953,695,240,53
1734603930.1951015,475,131,0
1734603930.2427523,368,104,0
1734603930.3737764,322,103,0
1734603930.4869096,338,223,0
1734603930.5556686,1498,528,1355
1734603930.729537,449,363,139
1734603930.7843988,48,79,0
1734603931.0900285,0,48,0
1734603931.2151122,421,479,269
1734603931.2752137,0,143,0
1734603931.5163465,0,164,0
1734603931.5677376,502,652,180
1734603931.6283174,939,822,0
1734603931.6820045,729,384,0
1734603931.7557895,445,88,0
1734603931.8745172,2015,1984,0
1734603931.9235702,1871,3300,199
1734603931.9882388,743,790,0
1734603932.1140838,49,118,0
1734603932.2300735,46,106,0
1734603932.3423235,54,126,0
1734603932.3554523,32,107,0
1734603932.4755878,21,96,0
1734603932.6519523,28,109,0
1734603932.8228323,0,153,0
1734603933.0730267,0,235,210
1734603933.1211867,46,10,0
1734603933.1855242,195,3,0
