timestamp,Left_Heel,Left_Middle,Left_Top,Right_Heel,Right_Middle,Right_Top
1738841903.858071,0,0,4095,0,2133,2067
1738841903.9575734,0,0,4095,0,4095,4095
1738841903.999462,0,0,4095,3439,118,74
1738841904.0796945,0,0,3691,2925,1570,1523
1738841904.1332428,0,0,1434,717,0,0
1738841904.1638825,964,1038,0,752,0,0
1738841904.216199,4095,4095,0,933,0,0
1738841904.2605784,4095,4095,0,957,0,0
1738841904.3059142,4095,4095,0,1295,0,0
1738841904.3888006,4095,4095,0,1328,0,0
1738841904.4816923,0,4095,4095,2352,1535,1459
1738841904.5229669,0,4095,4095,562,0,0
1738841904.5635,0,4095,4095,383,0,0
1738841904.605955,0,4095,4095,172,0,0
1738841904.6551063,0,4095,4095,106,0,0
1738841904.73949,0,4095,4095,29,38,0
1738841904.790182,0,4095,4095,794,677,619
1738841904.8309174,0,4095,4095,816,811,748
1738841904.8638105,0,4095,4095,71,2799,2685
1738841904.914635,0,4095,4095,0,4095,4095
1738841904.9639401,0,4095,4095,0,4080,4095
1738841905.0464811,4095,4095,0,4095,0,0
1738841905.0917506,4095,4095,0,1890,1087,1066
1738841905.1358747,4095,4095,0,567,0,0
1738841905.2209833,4095,4095,0,657,0,0
1738841905.2619572,4095,4095,0,489,0,0
1738841905.3055944,4095,4095,0,492,0,0
1738841905.3545003,4095,4095,0,869,0,0
1738841905.4370096,4095,4095,0,1070,0,0
1738841905.477405,4095,4095,0,1967,0,0
1738841905.5345109,4095,4095,0,570,0,0
1738841905.576975,4095,4095,0,154,0,0
1738841905.6669686,0,4095,4095,50,0,0
1738841905.7455752,0,4095,4095,125,16,0
1738841905.7950377,0,4095,4095,225,123,80
1738841905.8823242,0,4095,4095,2069,1955,1904
1738841905.9195802,0,4095,4095,1983,1895,1840
1738841905.9693635,0,4095,4095,0,11,0
1738841906.0579674,0,4095,4095,0,1168,1108
1738841906.099041,0,4095,4095,0,4095,4095
1738841906.1439774,0,4095,4095,0,4095,4095
1738841906.1770244,0,4095,4095,3923,188,135
1738841906.227141,4095,4095,0,4095,0,0
1738841906.277839,4095,4095,0,2751,1355,1302
1738841906.3185802,4095,4095,0,1201,0,0
1738841906.403421,4095,4095,0,1136,0,0
1738841906.452475,4095,4095,0,891,0,0
1738841906.5341268,4095,4095,0,1562,0,0
1738841906.5774138,4095,4095,0,4095,0,0
1738841906.6662161,4095,4095,0,2094,0,0
1738841906.7127695,4095,4095,0,245,0,0
1738841906.7594407,4095,1906,0,1518,1350,1273
1738841906.8440647,0,0,4095,30,0,0
1738841906.8907597,0,0,4095,80,0,0
1738841906.978282,4095,0,0,231,143,109
1738841907.0597115,4095,0,0,1099,1023,961
1738841907.149319,1277,22,4095,0,0,0
1738841907.2324224,0,4095,4095,0,3995,4095
1738841907.2730727,0,4095,4095,0,3605,3582
1738841907.371699,4095,4095,0,4095,138,5
1738841907.4069417,4095,4095,0,3494,1613,1568
1738841907.4580677,4095,4095,0,724,0,0
1738841907.4924557,4095,4095,0,796,0,0
1738841907.5459206,4095,3983,0,583,0,0
1738841907.5812993,4095,3134,0,1101,0,0
1738841907.6318095,4095,2864,0,1154,0,0
1738841907.7137635,4095,0,0,1276,0,0
1738841907.7636054,4095,0,0,1599,0,0
1738841907.852454,4095,0,0,288,0,0
1738841907.892496,4095,4095,0,0,0,0
1738841907.9810996,2025,0,0,95,0,0
1738841908.02369,4095,0,0,534,445,389
1738841908.1050055,4095,0,0,387,314,272
1738841908.157863,4095,0,0,1726,2257,2192
1738841908.2397516,3772,1717,1645,0,4095,4095
1738841908.3256445,0,2160,4095,0,3809,3873
1738841908.3690972,0,4095,4095,0,3869,3940
1738841908.455457,0,4095,4095,4095,0,0
1738841908.538721,4095,4095,0,3426,0,0
1738841908.5944204,4095,4095,0,2672,0,0
1738841908.6375837,4095,4095,0,2853,0,0
1738841908.7260525,4095,4095,0,3835,0,0
1738841908.769515,4095,4095,0,4095,0,0
1738841908.811193,4095,3775,0,3042,1535,1511
1738841908.8509212,4095,0,0,273,0,0
1738841908.9459298,4095,0,0,242,80,12
1738841908.984255,4095,0,0,16,0,0
1738841909.119524,0,0,2515,51,0,0
1738841909.152647,4095,4095,0,2180,2210,2124
1738841909.21009,4095,0,0,1825,2500,2428
1738841909.2426827,4095,0,0,0,2161,2109
1738841909.2931037,4095,330,0,0,4095,4095
1738841909.3665345,0,1430,2911,0,3814,4034
1738841909.4259474,0,4095,4095,0,3875,4016
1738841909.4653883,0,4095,4095,4095,0,0
1738841909.5591962,0,2958,4095,4038,553,523
1738841909.6004152,0,0,4095,0,0,0
1738841909.6907935,0,0,4095,1283,0,0
1738841909.734197,4095,4095,0,4095,0,0
1738841909.8185866,4095,0,0,4095,0,0
1738841909.8637757,4095,0,0,1569,54,41
1738841909.906501,4095,0,0,807,726,587
1738841909.9947238,4095,0,0,33,0,0
1738841910.0374367,4095,0,0,0,0,0
1738841910.0775967,4095,0,0,367,284,242
1738841910.1204906,4095,0,0,678,613,563
1738841910.1602316,4095,0,442,2400,2346,2269
1738841910.2507634,4095,0,2395,0,0,0
1738841910.3021417,4095,0,4095,0,4095,4095
1738841910.3898435,4095,1891,0,0,4095,4095
1738841910.470759,4095,0,4095,0,3563,3536
1738841910.5189822,485,1097,761,4095,0,0
1738841910.5632956,0,0,4095,659,0,0
